search_term,page_number,link,pid,lid,title,price
bags for men,2,https://www.flipkart.com/wrogn-ashper-unisex-usb-port-rain-cover-40-l-laptop-backpack/p/itmc8c20d128072b?pid=BKPGMMHFKRYPW68P&lid=LSTBKPGMMHFKRYPW68PWGT8UE&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_42&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGMMHFKRYPW68P.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGMMHFKRYPW68P,LSTBKPGMMHFKRYPW68PWGT8UE,WROGN  Large 40 L Laptop Backpack ASHPER Unisex with USB Port and Rain Cover  (Grey),₹549
bags for men,2,https://www.flipkart.com/markway-school-bag-college-office-casual-waterproof-school-35-l-backpack/p/itm99496768698ff?pid=BKPGSFTZEGUZX9SC&lid=LSTBKPGSFTZEGUZX9SCCCCWJG&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_43&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGSFTZEGUZX9SC.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGSFTZEGUZX9SC,LSTBKPGSFTZEGUZX9SCCCCWJG,markway  Large 35 L Backpack /School Bag/College Office Casual Waterproof School  (Green),₹342
bags for men,2,https://www.flipkart.com/wildcraft-swipe-38-l-laptop-backpack/p/itm13a0d2f99e600?pid=BKPGREJAGUKDUWYH&lid=LSTBKPGREJAGUKDUWYHDX5BSG&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_44&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGREJAGUKDUWYH.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGREJAGUKDUWYH,LSTBKPGREJAGUKDUWYHDX5BSG,Wildcraft  Large 38 L Laptop Backpack Swipe  (Black),"₹1,049"
bags for men,2,https://www.flipkart.com/wrogn-hummer-unisex-bag-rain-cover-office-school-college-businessa-45l-45-l-backpack/p/itm32c40d0d691f0?pid=BKPGWJ8H4KEXWQGH&lid=LSTBKPGWJ8H4KEXWQGH2HOWR2&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_45&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGWJ8H4KEXWQGH.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGWJ8H4KEXWQGH,LSTBKPGWJ8H4KEXWQGH2HOWR2,WROGN  Large 45 L Laptop Backpack Hummer Unisex Bag with rain cover Office/School/College/BusinessA-45L  (Multicolor),₹849
bags for men,2,https://www.flipkart.com/gear-vintage-2-leather-without-anti-theft-33-l-laptop-backpack/p/itmc70867ef5ebff?pid=BKPGSHNPHQQSXAPH&lid=LSTBKPGSHNPHQQSXAPHSJESOQ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_46&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGSHNPHQQSXAPH.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGSHNPHQQSXAPH,LSTBKPGSHNPHQQSXAPHSJESOQ,Gear  Large 33 L Laptop Backpack Vintage 2 Leather without Anti Theft  (Tan),₹679
bags for men,2,https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itmbd392863515fa?pid=BKPGF764GWU8NHHZ&lid=LSTBKPGF764GWU8NHHZOYSYG0&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_47&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGF764GWU8NHHZ.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGF764GWU8NHHZ,LSTBKPGF764GWU8NHHZOYSYG0,SKYBAGS  21.65 L Backpack BRAT  (Red),₹479
bags for men,2,https://www.flipkart.com/f-gear-luxur-25-l-laptop-backpack/p/itm5e20ee0a4ff56?pid=BKPEGGASKQWQHYRN&lid=LSTBKPEGGASKQWQHYRNLTDKON&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_48&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPEGGASKQWQHYRN.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPEGGASKQWQHYRN,LSTBKPEGGASKQWQHYRNLTDKON,F GEAR  Medium 25 L Laptop Backpack Luxur  (Brown),₹799
bags for men,2,https://www.flipkart.com/markway-backpack-school-bag-college-bag-office-casual-waterproof-school-35-l-backpack/p/itm1a659e411cbde?pid=BKPGSFTZEKUYY3QU&lid=LSTBKPGSFTZEKUYY3QUJF862U&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_49&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGSFTZEKUYY3QU.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGSFTZEKUYY3QU,LSTBKPGSFTZEKUYY3QUJF862U,markway  Large 35 L Backpack Backpack/School Bag/College Bag Office Casual Bag Waterproof School Bag  (Black),₹342
bags for men,2,https://www.flipkart.com/bluejay-40l-casual-trendy-laptop-backpack-school-college-bag-men-women-40-l/p/itm241d4a196a2d1?pid=BKPGHKVRTJHRSZ89&lid=LSTBKPGHKVRTJHRSZ895WBNCC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_50&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGHKVRTJHRSZ89.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGHKVRTJHRSZ89,LSTBKPGHKVRTJHRSZ895WBNCC,Bluejay  Large 40 L Backpack 40L Casual Trendy Laptop Backpack School College Bag For Men & Women  (Black),₹350
bags for men,2,https://www.flipkart.com/gear-vintage-2-anti-theft-faux-leather-31-l-laptop-backpack/p/itmd11380922bde4?pid=BKPHF4MS4RWJMAPE&lid=LSTBKPHF4MS4RWJMAPEUNYPLJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_51&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPHF4MS4RWJMAPE.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPHF4MS4RWJMAPE,LSTBKPHF4MS4RWJMAPEUNYPLJ,Gear  Large 31 L Laptop Backpack Vintage 2 Anti Theft Faux Leather  (Tan),₹939
bags for men,2,https://www.flipkart.com/skybags-fuse-plus-03-e-bp-rust-blue-22-l-laptop-backpack/p/itm232c32b0bc325?pid=BKPGVYU6GXAAYB5G&lid=LSTBKPGVYU6GXAAYB5GLNFDZE&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_52&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGVYU6GXAAYB5G.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGVYU6GXAAYB5G,LSTBKPGVYU6GXAAYB5GLNFDZE,SKYBAGS  Medium 22 L Laptop Backpack Fuse Plus 03 (E) Bp Rust Blue  (Blue),₹579
bags for men,2,https://www.flipkart.com/womenbuzz-purse-women-convertible-travel-vintage-pu-leather-shoulder-25-l-backpack/p/itme9a709b8d8019?pid=BKPGJ8F2AE7ZDSCS&lid=LSTBKPGJ8F2AE7ZDSCSI0BYQ2&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_53&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGJ8F2AE7ZDSCS.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGJ8F2AE7ZDSCS,LSTBKPGJ8F2AE7ZDSCSI0BYQ2,WomenBuzz  Medium 25 L Laptop Backpack Purse for Women Convertible Travel Vintage PU Leather Shoulder  (Black),₹599
bags for men,2,https://www.flipkart.com/skybags-voxel-22-l-backpack/p/itm1845ddfa1b1b5?pid=BKPGENMWVKGV4YHC&lid=LSTBKPGENMWVKGV4YHCWBTGPQ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_54&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGENMWVKGV4YHC.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGENMWVKGV4YHC,LSTBKPGENMWVKGV4YHCWBTGPQ,SKYBAGS  Medium 22 L Backpack VOXEL  (Green),₹479
bags for men,2,https://www.flipkart.com/wrogn-unique-bag-rain-cover-office-school-college-business-rexine-1500-36-l-laptop-backpack/p/itm4adb05787320f?pid=BKPGHQUFJAHYZTFE&lid=LSTBKPGHQUFJAHYZTFE7N3BNI&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_55&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGHQUFJAHYZTFE.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGHQUFJAHYZTFE,LSTBKPGHQUFJAHYZTFE7N3BNI,WROGN  Large 36 L Laptop Backpack Unique Bag with rain cover Office/School/College/Business/REXINE/1500  (Black),₹839
bags for men,2,https://www.flipkart.com/wrogn-hummer-unisex-bag-rain-cover-office-school-college-businessa-45-1l-45-1-l-laptop-backpack/p/itmf37753b899a92?pid=BKPGWH83AS44Z7ZK&lid=LSTBKPGWH83AS44Z7ZKNCJF4Q&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_56&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGWH83AS44Z7ZK.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGWH83AS44Z7ZK,LSTBKPGWH83AS44Z7ZKNCJF4Q,WROGN  45.1 L Laptop Backpack Hummer Unisex Bag with rain cover Office/School/College/BusinessA-45.1L  (Multicolor),₹849
bags for men,2,https://www.flipkart.com/bluejay-40l-casual-laptop-backpack-school-college-office-travel-bag-men-women-40-l/p/itm6431b678bf566?pid=BKPGKVBPX8HMFKRQ&lid=LSTBKPGKVBPX8HMFKRQXVOMRG&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_57&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGKVBPX8HMFKRQ.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGKVBPX8HMFKRQ,LSTBKPGKVBPX8HMFKRQXVOMRG,Bluejay  Large 40 L Backpack 40L Casual Laptop Backpack School/College/Office/Travel Bag For Men & Women  (Blue),₹342
bags for men,2,https://www.flipkart.com/bluejay-stylish-tiranga-backapck-101-35-l-backpack/p/itmcda0249125468?pid=BKPGYSCFRFZZPS8G&lid=LSTBKPGYSCFRFZZPS8GTX3JEJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_58&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGYSCFRFZZPS8G.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGYSCFRFZZPS8G,LSTBKPGYSCFRFZZPS8GTX3JEJ,Bluejay  Large 35 L Laptop Backpack Stylish Tiranga Backapck 101  (Blue),₹341
bags for men,2,https://www.flipkart.com/skybags-brat-casual-printed-school-bag-girls-boys-22-l-backpack/p/itmf4fb7ef1212b8?pid=BKPH3S7HWHEVCJVU&lid=LSTBKPH3S7HWHEVCJVUWVZ8OZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_59&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPH3S7HWHEVCJVU.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPH3S7HWHEVCJVU,LSTBKPH3S7HWHEVCJVUWVZ8OZ,SKYBAGS  Medium 22 L Backpack Brat Casual Printed School Bag For Girls and Boys  (Blue),₹499
bags for men,2,https://www.flipkart.com/gear-classic-leather-laptop-backpack-without-anti-theft-28-l/p/itm898ba96a0e691?pid=BKPGSHNGMAZSDU37&lid=LSTBKPGSHNGMAZSDU37XBIWNW&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_60&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGSHNGMAZSDU37.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGSHNGMAZSDU37,LSTBKPGSHNGMAZSDU37XBIWNW,Gear  Medium 28 L Laptop Backpack Classic Leather Laptop Backpack without Anti Theft  (Tan),₹689
bags for men,2,https://www.flipkart.com/skybags-voxel-22-l-backpack/p/itma4008c2433300?pid=BKPGDSSPCJNHACFG&lid=LSTBKPGDSSPCJNHACFGYXNQ6X&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_61&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGDSSPCJNHACFG.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGDSSPCJNHACFG,LSTBKPGDSSPCJNHACFGYXNQ6X,SKYBAGS  Medium 22 L Backpack VOXEL  (Blue),₹589
bags for men,2,https://www.flipkart.com/alina-waterproof-backpack-girls-women-stylish-trendy-college-school-college-bag-12-l-backpack/p/itm646e471acfa63?pid=BKPG6GHPHSFCTJ6F&lid=LSTBKPG6GHPHSFCTJ6F0GSYMR&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_62&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPG6GHPHSFCTJ6F.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPG6GHPHSFCTJ6F,LSTBKPG6GHPHSFCTJ6F0GSYMR,"Alina  Small 12 L Backpack Waterproof Backpack, Girls & Women Stylish Trendy College, School & College Bag,  (Orange)",₹315
bags for men,2,https://www.flipkart.com/wesley-luxur-overnighter-expandable-anti-theft-feature-business-travel-luggage-backpack-45-l-laptop/p/itmfaaca48d81e3f?pid=BKPGWU5RKZ9ZX7TJ&lid=LSTBKPGWU5RKZ9ZX7TJOEWG2Y&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_63&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGWU5RKZ9ZX7TJ.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGWU5RKZ9ZX7TJ,LSTBKPGWU5RKZ9ZX7TJOEWG2Y,WESLEY  Large 45 L Laptop Backpack Luxur Overnighter Expandable Anti Theft feature business/Travel/luggage backpack  (Black),₹666
bags for men,2,https://www.flipkart.com/prouvoug-spacy-unisex-backpack-rain-cover-reflective-strip-38-l-laptop/p/itm958b3263dd8aa?pid=BKPGPYH9WGQQWF5R&lid=LSTBKPGPYH9WGQQWF5R6YQMVA&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_64&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGPYH9WGQQWF5R.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGPYH9WGQQWF5R,LSTBKPGPYH9WGQQWF5R6YQMVA,PROUVOUG  Large 38 L Laptop Backpack Spacy unisex backpack with rain cover and reflective strip  (Grey),₹699
bags for men,2,https://www.flipkart.com/wildcraft-daredevil-43-l-laptop-backpack/p/itmfejkcnarcyzrg?pid=BKPFEJKCVTZQKZCK&lid=LSTBKPFEJKCVTZQKZCK5ILJBP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_65&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPFEJKCVTZQKZCK.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPFEJKCVTZQKZCK,LSTBKPFEJKCVTZQKZCK5ILJBP,"Wildcraft  Large 43 L Laptop Backpack Daredevil  (Blue, Black)","₹1,169"
bags for men,2,https://www.flipkart.com/provogue-daypack-small-bags-daily-use-library-office-outdoor-hiking-25-l-backpack/p/itmfd4e236876f5f?pid=BKPGDM57XFQUG7H2&lid=LSTBKPGDM57XFQUG7H261IKVP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_66&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGDM57XFQUG7H2.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGDM57XFQUG7H2,LSTBKPGDM57XFQUG7H261IKVP,PROVOGUE  Medium 25 L Backpack DAYPACK Small Bags for daily use library office outdoor hiking  (Black),₹199
bags for men,2,https://www.flipkart.com/skybags-polyester-22l-flex-backpack-blue-22-l/p/itm117755d2b7bce?pid=BKPGJNM6YHVKP8CX&lid=LSTBKPGJNM6YHVKP8CXO8YRKZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_67&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGJNM6YHVKP8CX.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGJNM6YHVKP8CX,LSTBKPGJNM6YHVKP8CXO8YRKZ,SKYBAGS  Medium 22 L Backpack Polyester 22L Flex 22L Backpack Blue  (Blue),₹672
bags for men,2,https://www.flipkart.com/gear-aspire-30-l-laptop-backpack/p/itmb520f08232a05?pid=BKPFZFF44GGSFDFH&lid=LSTBKPFZFF44GGSFDFHZDDLUU&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_68&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPFZFF44GGSFDFH.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPFZFF44GGSFDFH,LSTBKPFZFF44GGSFDFHZDDLUU,Gear  Medium 30 L Laptop Backpack Aspire  (Black),"₹1,095"
bags for men,2,https://www.flipkart.com/safari-seek-expandable-unisex-suitcase-compartment-45-l-large-laptop-backpack/p/itma0bb98e9f8b29?pid=BKPF3YHHXAN6RSYT&lid=LSTBKPF3YHHXAN6RSYTZ8QPA1&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_69&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPF3YHHXAN6RSYT.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPF3YHHXAN6RSYT,LSTBKPF3YHHXAN6RSYTZ8QPA1,SAFARI  Large 45 L Laptop Backpack Seek Expandable Unisex with Suitcase compartment  (Grey),"₹1,989"
bags for men,2,https://www.flipkart.com/right-choice-2235-black-sky-blue-white-stylish-tuff-quality-college-school-casual-bag-boy-girl-20-l-backpack/p/itm34fa320acb2dc?pid=BKPFDPYHJUTACN7B&lid=LSTBKPFDPYHJUTACN7BQAL3LT&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_70&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPFDPYHJUTACN7B.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPFDPYHJUTACN7B,LSTBKPFDPYHJUTACN7BQAL3LT,"RIGHT CHOICE  Small 20 L Backpack (2235) BLACK SKY BLUE WHITE stylish tuff quality college school casual bag boy & girl  (Black, White, Blue)",₹309
bags for men,2,https://www.flipkart.com/puma-phase-backpack-ii-22-l-laptop/p/itm566dbe1d64fe0?pid=BKPFJKQDHJS8V8YR&lid=LSTBKPFJKQDHJS8V8YRBUHQMZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_71&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPFJKQDHJS8V8YR.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPFJKQDHJS8V8YR,LSTBKPFJKQDHJS8V8YRBUHQMZ,"PUMA  Medium 22 L Laptop Backpack Phase Backpack II  (Grey, Black)",₹609
bags for men,2,https://www.flipkart.com/american-tourister-valex-27-5-l-laptop-backpack/p/itm17b521a7d880e?pid=BKPGMU5XYZADGAKP&lid=LSTBKPGMU5XYZADGAKPR4FPJM&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_72&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGMU5XYZADGAKP.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGMU5XYZADGAKP,LSTBKPGMU5XYZADGAKPR4FPJM,AMERICAN TOURISTER  27.5 L Laptop Backpack VALEX  (Blue),"₹1,299"
bags for men,2,https://www.flipkart.com/roadster-large-historage-travel-office-school-38-l-backpack/p/itm3138dff7ced02?pid=BKPGFN4P8VKHRKZY&lid=LSTBKPGFN4P8VKHRKZY7CBI6H&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_73&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGFN4P8VKHRKZY.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGFN4P8VKHRKZY,LSTBKPGFN4P8VKHRKZY7CBI6H,"Roadster  Large 38 L Laptop Backpack Large Historage Travel / Office / School  (Blue, Grey)",₹559
bags for men,2,https://www.flipkart.com/safari-deluxe-35-l-laptop-backpack/p/itm4d7fc0234fd9b?pid=BKPG55HTAWGQXMQG&lid=LSTBKPG55HTAWGQXMQGRXUTG1&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_74&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPG55HTAWGQXMQG.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPG55HTAWGQXMQG,LSTBKPG55HTAWGQXMQGRXUTG1,SAFARI  Large 35 L Laptop Backpack Deluxe  (Blue),₹569
bags for men,2,https://www.flipkart.com/gear-classic-leather-without-anti-theft-28-l-laptop-backpack/p/itmfb5ma6hkaskev?pid=BKPGSHNHPE9TGYZP&lid=LSTBKPGSHNHPE9TGYZP7SFRXT&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_75&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGSHNHPE9TGYZP.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGSHNHPE9TGYZP,LSTBKPGSHNHPE9TGYZP7SFRXT,Gear  Medium 28 L Laptop Backpack Classic Leather without Anti Theft  (Black),₹679
bags for men,2,https://www.flipkart.com/skybags-network-nxt-01-e-laptop-backpack-black-32-l/p/itmaf8960954ab57?pid=BKPGDSSPTG7XGYZ4&lid=LSTBKPGDSSPTG7XGYZ4PV0XW0&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_76&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGDSSPTG7XGYZ4.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGDSSPTG7XGYZ4,LSTBKPGDSSPTG7XGYZ4PV0XW0,SKYBAGS  Large 32 L Laptop Backpack NETWORK NXT 01 (E) LAPTOP BACKPACK BLACK  (Black),"₹1,439"
bags for men,2,https://www.flipkart.com/skybags-network-nxt-01-e-laptop-backpack-blue-32-l/p/itm5100910beb2bc?pid=BKPGDZ59FYVGF8KB&lid=LSTBKPGDZ59FYVGF8KBPIE4HS&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_77&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGDZ59FYVGF8KB.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGDZ59FYVGF8KB,LSTBKPGDZ59FYVGF8KBPIE4HS,SKYBAGS  Large 32 L Backpack NETWORK NXT 01 (E) LAPTOP BACKPACK BLUE  (Blue),"₹1,409"
bags for men,2,https://www.flipkart.com/wildcraft-stanza-23-l-backpack/p/itmf7av5uzeg78g7?pid=BKPF7AV5YMKHYAAN&lid=LSTBKPF7AV5YMKHYAANNNQRKH&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_78&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPF7AV5YMKHYAAN.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPF7AV5YMKHYAAN,LSTBKPF7AV5YMKHYAANNNQRKH,Wildcraft  Medium 23 L Backpack Stanza  (Black),₹909
bags for men,2,https://www.flipkart.com/safari-acheiver-26-l-laptop-backpack/p/itma89d6af6e6d96?pid=BKPG55HT2AFCDEWA&lid=LSTBKPG55HT2AFCDEWAWRFUOG&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_79&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPG55HT2AFCDEWA.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPG55HT2AFCDEWA,LSTBKPG55HT2AFCDEWAWRFUOG,SAFARI  Medium 26 L Laptop Backpack Acheiver  (Blue),₹649
bags for men,2,https://www.flipkart.com/wrogn-ashper-unisex-backpack-usb-port-rain-cover-40-l-laptop/p/itma1646ea5e6e5c?pid=BKPGRZTFUUWFECTK&lid=LSTBKPGRZTFUUWFECTK5DBW61&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_2_80&otracker=search&fm=organic&iid=b0dcb716-9f82-4af0-90f3-7bb564933918.BKPGRZTFUUWFECTK.SEARCH&ppt=sp&ppn=sp&ssid=no4y8iqha80000001736321843066&qH=684bbff5435a7c2e,BKPGRZTFUUWFECTK,LSTBKPGRZTFUUWFECTK5DBW61,WROGN  Large 40 L Laptop Backpack ASHPER Unisex Backpack with USB Port and Rain Cover  (Green),₹549
